pts,elo_i,win_equiv,game_result
153,1299.0228,36.838978,W
128,1292.6503,33.631069,L
101,1325.4463,28.555267,L
114,1467.3828,43.891228,W
112,1609.4015,56.245052,L
114,1310.6772,28.765875,W
118,1408.9855,36.990181,L
122,1451.217,42.136055,W
100,1459.0881,42.380573,L
102,1553.1516,52.374523,W
106,1405.51,36.561932,L
113,1471.4681,44.321587,W
107,1321.361,28.447145,L
109,1527.6531,49.771175,W
104,1395.5183,35.281052,L
110,1539.2043,51.451344,W
98,1596.51,56.392998,W
97,1292.3496,25.709917,L
114,1570.7256,54.148014,W
94,1323.5687,28.474096,L
96,1279.3798,32.446621,L
128,1351.9146,42.2113,W
97,1381.6082,43.413799,L
99,1351.6677,41.811554,W
107,1249.5239,29.694407,L
112,1280.2284,34.539776,W
109,1457.0258,41.637875,L
130,1555.214,53.056984,W
128,1454.6925,41.52998,L
130,1303.2308,27.390739,W
129,1402.1154,44.640667,L
137,1311.4447,38.512928,W
96,1358.9878,41.077366,L
118,1465.9718,53.370754,W
134,1598.1493,56.631535,W
113,1320.2246,28.195383,L
127,1573.7863,54.323956,W
117,1320.5081,28.29628,L
127,1430.1744,47.368389,L
136,1327.5109,40.368385,W
115,1528.7894,48.302582,L
126,1545.7415,52.865482,W
108,1317.5707,27.816235,L
115,1388.9812,35.694923,W
127,1290.7103,26.549364,W
114,1318.6356,27.428923,L
108,1475.5946,43.04599,L
123,1401.3835,37.831997,W
127,1345.2281,39.81741,L
134,1359.7214,42.439278,W
123,1240.6069,31.656,W
116,1472.972,51.438412,L
111,1560.3033,51.896805,L
115,1514.2275,49.314072,W
120,1448.9121,40.955517,L
122,1313.5525,28.333622,W
113,1309.4202,25.837435,L
142,1463.3806,44.850967,W
115,1374.2881,43.753304,W
108,1260.5787,31.333462,L
111,1443.4353,41.131325,W
109,1309.0112,27.234526,L
101,1449.9409,40.61824,L
110,1550.297,52.838058,W
122,1339.9729,42.007469,W
106,1362.801,40.021248,L
105,1364.9767,43.059937,W
89,1268.4933,31.853798,L
104,1351.9875,39.254478,L
113,1257.3292,33.073116,W
116,1575.6587,54.708855,W
115,1480.6803,44.422531,L
102,1299.9258,26.155146,L
129,1524.2339,49.746407,W
105,1560.0181,52.249668,L
116,1600.8032,57.174438,W
127,1562.2988,53.222961,W
119,1319.0293,28.169285,L
128,1292.1205,26.247122,W
124,1307.3352,26.816839,L
105,1445.1113,39.466221,L
133,1413.5975,39.492168,W
95,1289.1454,34.225285,L
105,1453.0002,51.73978,W
102,1386.0492,46.352474,W
91,1412.4572,45.667126,L
130,1553.9257,52.565567,W
125,1476.5635,44.082279,L
119,1440.2198,41.603989,W
97,1392.9994,34.728817,L
92,1295.6177,25.757343,L
136,1579.7755,55.11562,W
120,1606.8956,57.524033,W
112,1317.2949,27.795492,L
119,1429.2306,38.722954,L
123,1296.6259,26.899769,W
112,1429.4783,38.720249,L
119,1564.0332,53.923775,W
95,1370.9045,41.994534,L
110,1341.9175,41.088005,W
113,1377.5376,42.58078,L
123,1456.0786,52.826519,W
103,1274.7174,33.695461,W
94,1262.5654,31.243469,L
94,1303.7272,26.730846,L
105,1571.4081,54.096344,W
98,1302.8298,25.982121,L
130,1610.8586,58.317158,W
91,1334.5994,36.256577,L
114,1286.067,37.191784,W
119,1402.5696,45.708904,L
120,1366.3275,43.232773,W
99,1256.4203,33.423508,W
88,1395.9368,43.40202,L
121,1422.1034,40.226616,W
109,1383.6014,33.264385,L
121,1422.1293,40.248363,W
107,1557.1899,51.145187,L
106,1619.9725,57.583256,L
116,1573.2374,54.8857,W
119,1291.2352,27.818817,W
98,1473.2992,41.744164,L
107,1449.6178,40.012341,L
113,1313.3319,29.239594,W
110,1293.7159,25.796534,L
126,1584.158,55.304581,W
107,1314.8402,36.864994,L
110,1352.089,41.417877,W
126,1360.733,43.347935,W
121,1467.2887,51.572037,L
108,1372.5568,42.69722,L
114,1374.1754,43.936531,W
111,1450.9545,42.200832,W
106,1434.4419,39.555813,L
114,1528.542,49.900444,W
110,1328.5078,29.091534,L
113,1542.6262,51.450314,W
107,1436.4856,39.901115,L
92,1301.8978,25.634409,L
139,1611.5332,58.62492,W
106,1311.6953,38.387314,W
94,1278.1816,31.95381,L
109,1367.4393,43.348038,W
101,1373.6581,42.697117,L
125,1280.8625,33.007328,L
129,1360.8564,42.719627,W
141,1396.3403,46.313351,W
126,1305.8262,35.65226,L
120,1369.2192,33.773273,W
111,1313.58,27.348768,L
129,1455.3105,43.451298,W
121,1436.693,38.996826,L
104,1355.2339,39.335903,L
117,1299.9763,37.711601,W
114,1367.4384,41.091923,L
125,1367.6533,44.319515,W
117,1326.3087,37.75322,L
129,1379.2928,44.56987,W
133,1623.5575,58.822277,W
106,1291.6686,25.587656,L
107,1374.2378,32.779495,L
114,1430.0858,40.585632,W
98,1581.6768,53.974712,L
100,1433.3809,40.921406,W
110,1530.0818,49.332561,L
121,1586.2053,55.82373,W
111,1289.8735,24.95606,L
126,1326.968,29.823521,W
106,1274.0657,33.859013,W
96,1319.8333,36.837166,L
127,1424.7473,38.821362,L
128,1524.4177,49.501068,W
114,1467.2562,45.022198,W
96,1364.4147,31.274483,L
105,1545.731,49.842003,L
120,1591.8694,57.281246,W
112,1289.3547,25.280773,L
115,1308.5614,27.668509,W
111,1439.9089,42.126446,W
100,1625.8713,57.552208,L
132,1443.1101,41.308945,W
119,1282.2943,24.62908,L
107,1320.2325,37.007225,L
126,1402.1902,47.050762,W
110,1311.4272,38.296276,W
105,1454.3636,50.187973,L
111,1482.3279,43.957729,L
118,1526.0948,50.5215,W
100,1349.343,31.155758,L
103,1571.9475,54.087891,W
128,1608.103,56.001545,L
135,1334.5472,31.223444,W
141,1278.5997,25.794115,W
120,1311.9797,26.458668,L
117,1282.4717,35.07909,W
109,1263.5682,30.771145,L
91,1325.4371,39.0159,W
84,1373.6591,42.62775,L
123,1291.6418,27.14682,W
113,1298.9376,25.124546,L
111,1382.9653,45.218296,W
102,1251.6331,29.925888,L
121,1313.0647,36.698853,L
126,1409.358,47.35519,W
115,1294.4069,34.64637,L
124,1385.369,45.008728,W
99,1472.1053,43.668995,L
102,1536.3174,50.795502,W
120,1348.8273,30.626337,L
134,1423.0702,39.455532,W
100,1573.1477,53.447395,L
104,1454.6008,42.834805,W
126,1593.823,56.304741,W
119,1285.9364,24.982214,L
98,1348.1428,30.838057,L
99,1306.3921,27.446894,W
115,1352.1263,42.164948,W
109,1335.377,38.265717,L
108,1366.776,42.082508,L
119,1440.3538,50.704838,W
121,1391.6071,46.96833,W
108,1389.5889,43.241581,L
91,1529.4973,49.360741,L
94,1469.3397,44.169865,W
123,1342.7689,33.744755,W
107,1539.083,47.65757,L
117,1461.3628,42.404057,L
131,1611.1794,57.911777,W
125,1429.1285,39.894077,W
111,1282.5886,24.611774,L
106,1446.8047,38.975445,L
119,1344.9224,33.058708,W
107,1242.9913,28.511456,L
126,1362.3588,43.703293,W
100,1310.0945,35.634991,L
106,1325.1445,39.341476,W
111,1290.187,35.743866,W
107,1361.5723,40.962738,L
130,1408.5549,48.812469,W
116,1412.3282,45.490643,L
101,1332.3202,38.047607,L
110,1445.5575,51.616959,W
122,1597.1708,57.004093,W
107,1566.3857,52.699684,L
115,1309.6125,28.096722,W
103,1284.1874,24.512199,L
120,1454.8225,52.981598,W
107,1394.233,44.026215,L
110,1335.4302,40.523972,W
103,1323.0552,36.873131,L
124,1507.8948,47.978394,W
106,1278.4034,24.335436,L
92,1615.2924,57.335495,L
93,1558.5804,53.33012,W
122,1524.698,49.811001,W
112,1433.3137,39.423668,L
89,1373.9572,31.330112,L
110,1367.1841,35.513199,W
140,1424.543,39.550621,W
119,1277.2723,24.03191,L
108,1299.8088,36.121605,W
103,1300.8645,35.25843,L
133,1426.6501,50.843952,W
109,1350.8948,38.833965,L
128,1377.0587,43.306213,L
131,1372.641,43.638737,W
96,1275.2579,24.124546,L
100,1391.2365,35.762131,W
109,1529.1874,47.408905,L
126,1474.139,46.62907,W
120,1457.2499,43.118111,W
108,1428.8243,38.709885,L
117,1608.7174,58.096626,W
113,1604.9761,56.223606,L
107,1271.7791,25.436771,W
101,1430.0363,37.888401,L
113,1376.4407,43.195862,L
116,1346.7117,40.968372,W
129,1373.259,44.552563,W
122,1380.1523,42.777767,L
99,1296.1519,35.033787,L
105,1468.9032,53.190987,W
110,1511.0403,48.378311,W
100,1393.6509,35.356834,L
119,1565.1554,53.456009,W
112,1287.6769,25.31834,L
105,1414.1384,36.888546,L
116,1349.9048,32.287136,W
108,1228.2914,29.073961,W
106,1385.2028,43.939209,L
124,1293.9657,34.652683,L
139,1471.0894,53.545403,W
118,1316.5276,29.300564,W
108,1272.8435,23.04039,L
104,1304.5215,35.761086,L
109,1368.2086,43.143024,W
112,1350.9485,41.728111,W
111,1446.9636,50.124821,L
127,1514.9734,47.674599,L
129,1505.4624,48.114189,W
103,1389.7178,34.263264,L
108,1359.5117,33.361713,W
108,1260.2302,22.895882,L
122,1566.4762,53.61842,W
137,1617.4207,58.628738,W
115,1286.3561,24.768158,L
93,1497.864,44.758743,L
126,1464.0699,45.002731,W
127,1404.5315,37.231102,W
122,1329.1409,28.983736,L
108,1311.7737,36.075905,L
127,1379.3185,44.740913,W
116,1474.8064,54.222099,W
94,1372.2039,42.446503,L
135,1439.7201,51.013416,W
109,1358.192,40.788353,L
113,1479.7935,43.450356,L
121,1482.1405,46.301716,W
101,1623.6022,58.672783,W
99,1280.1746,24.722593,L
106,1422.0043,37.860481,L
112,1508.0615,48.502239,W
99,1370.1809,33.127254,L
110,1596.2728,56.432781,W
126,1258.5222,25.095579,W
97,1407.8276,34.614742,L
103,1349.2323,39.116241,L
126,1481.9646,55.70121,W
103,1234.1757,30.362009,W
91,1371.6987,41.751163,L
112,1330.5813,39.128765,W
110,1301.0314,35.470665,L
109,1304.0795,35.226311,L
121,1290.2487,35.49894,W
90,1568.1842,52.405209,L
108,1516.1951,49.777065,W
92,1379.0486,33.354149,L
109,1598.5909,57.230881,W
118,1497.918,55.315319,L
119,1387.0127,45.177929,W
118,1298.2141,35.978996,W
115,1365.0457,41.930046,L
139,1448.6798,51.466728,W
122,1295.8395,34.753227,L
94,1467.2472,42.682045,L
99,1555.531,53.112114,W
132,1624.1176,58.92466,W
118,1413.8707,37.552116,L
112,1279.6592,24.414953,L
121,1607.5333,57.538853,W
106,1283.8624,24.65732,L
117,1367.8628,33.627773,W
100,1382.4874,33.774292,L
109,1325.8447,29.778589,W
108,1358.4119,41.374512,L
110,1333.2789,39.492321,W
104,1360.1179,41.377815,L
109,1333.3986,39.680298,W
81,1562.8744,51.830563,L
90,1370.1062,34.704369,W
117,1627.0764,59.370998,W
114,1512.3743,47.574562,L
119,1494.6868,46.476814,W
113,1276.1652,24.266195,L
106,1410.9119,36.945595,L
140,1611.0273,58.047874,W
107,1374.2478,32.346737,L
115,1334.0844,31.16394,W
91,1354.8519,41.078785,L
98,1493.7125,55.577232,W
144,1453.2889,52.313164,W
116,1354.8204,40.463825,L
120,1507.0823,48.030743,W
115,1496.3854,46.015404,L
118,1372.8053,33.267334,L
132,1549.6178,52.176788,W
122,1616.8584,58.250458,W
117,1274.4666,24.062057,L
99,1278.9199,23.553272,L
121,1459.9038,44.007607,W
121,1391.2181,45.688255,W
113,1346.1382,39.947651,L
110,1298.4886,34.695705,L
114,1336.8704,40.31197,W
139,1461.9712,51.53178,L
145,1352.0011,41.919743,W
115,1528.8483,52.092319,W
101,1632.3684,57.352608,L
83,1405.0808,35.83437,L
100,1383.3628,35.807732,W
107,1511.5543,48.653255,W
96,1272.1257,23.532148,L
111,1491.9133,46.168766,W
106,1266.2404,23.425917,L
132,1369.2484,36.18726,W
120,1619.1992,55.715343,L
111,1472.5834,45.101833,W
100,1360.1066,31.299465,L
107,1344.6902,41.613449,W
101,1396.1409,44.399441,L
116,1247.4625,29.296341,L
137,1453.9526,52.599056,W
112,1496.5634,55.816017,W
105,1341.2155,39.673889,L
102,1303.1418,35.005165,L
117,1291.2303,35.72538,W
118,1552.3053,52.538868,W
110,1493.3983,45.69239,L
116,1517.6857,48.945702,W
110,1397.7656,35.888275,L
106,1394.3508,35.523186,L
108,1608.9114,57.617954,W
106,1265.9944,24.378933,W
96,1349.5953,30.338867,L
143,1590.682,55.892105,W
123,1264.7554,23.260355,L
100,1338.6034,38.436546,L
117,1293.6869,36.2239,W
99,1236.4877,28.965117,L
106,1338.6646,40.041542,W
124,1290.6688,36.02832,W
116,1499.1754,54.621109,L
91,1348.2256,30.746809,L
93,1483.0946,45.540668,W
98,1611.9288,55.237938,L
108,1339.8353,32.967648,W
94,1488.7902,46.850506,W
83,1394.0928,34.653469,L
130,1520.5784,49.094955,W
123,1262.8176,23.134422,L
103,1553.1747,51.391289,L
105,1487.3252,46.372219,W
101,1275.7544,25.04495,W
96,1394.8729,35.111668,L
108,1360.0197,40.926693,L
127,1383.7324,45.383644,W
115,1305.5104,37.678616,W
107,1342.1111,38.574997,L
112,1300.6853,36.078957,W
107,1233.0411,28.637777,L
122,1486.2251,54.138813,L
127,1464.9275,53.093773,W
101,1585.4824,54.556412,L
110,1556.9135,53.244087,W
121,1522.0579,49.247601,W
115,1283.2939,24.910269,L
118,1391.3334,34.126717,L
123,1261.3381,24.30949,W
105,1387.3334,34.776493,L
112,1500.0172,47.185772,W
137,1592.6198,56.462948,W
91,1366.2817,32.333584,L
136,1545.1294,52.300812,W
120,1343.995,29.835566,L
103,1303.6191,35.68816,L
107,1357.0986,41.95892,W
112,1319.5167,38.121078,W
103,1229.6174,28.234558,L
112,1304.109,35.685921,L
116,1326.7799,38.834476,W
120,1350.5511,40.543968,L
129,1470.0735,53.442245,W
119,1523.5732,49.531246,W
101,1274.9615,24.063236,L
114,1334.6713,29.75,L
115,1554.4531,52.386211,W
110,1598.9261,56.75663,W
104,1503.2838,46.849701,L
113,1393.2009,45.632404,W
110,1300.3245,35.440784,L
105,1225.375,28.652388,W
103,1300.3027,35.233261,L
102,1330.5862,37.642006,L
123,1328.1047,39.770523,W
87,1495.3705,46.993244,W
83,1382.8657,34.036961,L
112,1555.3347,52.743248,W
108,1526.3955,49.159416,L
114,1500.0094,47.314857,W
99,1359.9753,31.880339,L
145,1602.2006,57.218971,W
128,1272.1393,23.61352,L
111,1481.0791,54.27837,W
109,1323.7592,37.966171,L
111,1339.5255,39.464405,L
118,1473.7223,53.719852,W
116,1281.7786,24.760717,L
122,1501.407,47.166428,W
100,1355.441,31.655575,L
109,1564.2543,53.459366,W
104,1504.5437,48.651745,W
98,1578.1416,53.316681,L
124,1377.71,34.942551,W
112,1384.0668,33.961739,L
123,1266.9412,24.995333,W
114,1522.6975,47.556187,L
115,1607.3987,57.482574,W
111,1333.7897,29.460754,L
102,1229.7706,27.93976,L
111,1395.6014,46.408901,W
122,1322.2747,38.400234,W
118,1319.1654,37.209202,L
115,1336.6039,40.640148,W
107,1297.924,34.290752,L
117,1346.9023,40.893669,W
113,1295.9071,34.890881,L
113,1376.8292,34.244427,W
111,1280.0905,24.581135,L
108,1360.3933,40.901161,L
113,1350.2363,41.951431,W
95,1347.8193,39.722485,L
116,1403.1169,47.308182,W
119,1292.5731,36.379807,W
110,1315.0077,35.712902,L
125,1566.5115,53.906116,W
102,1378.864,33.764786,L
87,1385.6862,32.16161,L
135,1517.6708,51.388344,W
133,1559.0327,53.261425,W
101,1353.1838,31.119978,L
100,1278.0557,25.252625,W
92,1330.8014,28.734026,L
116,1610.387,57.902447,W
109,1376.0906,33.474312,L
123,1482.5636,55.048317,W
103,1222.2551,27.166786,L
110,1358.2576,31.821451,L
120,1503.0951,47.515289,W
117,1282.7362,24.827206,L
131,1571.2212,54.084877,W
102,1565.0145,53.914906,W
94,1374.1543,33.126427,L
131,1545.0994,51.804436,W
105,1323.2354,28.329384,L
124,1506.9025,46.499172,L
132,1371.2924,34.52317,W
94,1615.1852,55.897594,L
109,1347.7808,33.372345,W
103,1213.9976,26.523914,L
130,1350.3077,41.631001,W
114,1326.4324,39.479828,W
97,1339.0671,38.642288,L
124,1286.7085,35.07938,W
119,1411.8691,46.517189,L
103,1300.5643,36.59705,W
99,1490.8212,54.251038,L
144,1476.6439,54.308666,W
124,1360.3219,41.296795,L
99,1592.6801,55.512756,L
102,1564.4358,53.662277,W
116,1280.8417,24.195417,L
127,1285.6217,25.899651,W
96,1354.0795,40.201847,L
122,1404.168,47.58831,W
105,1207.0393,25.942724,L
111,1357.266,42.298454,W
110,1307.0165,34.617481,L
125,1336.7511,41.274067,W
125,1370.2859,36.597328,W
95,1381.5924,31.354736,L
118,1309.1129,37.412823,W
109,1353.8628,40.450485,L
106,1200.6726,25.821245,L
107,1343.64,40.3424,W
118,1573.1157,54.215546,W
112,1318.9846,28.197786,L
98,1367.8546,32.872696,L
103,1496.6024,46.757977,W
119,1354.8502,32.706852,W
113,1292.8071,25.104675,L
109,1588.4696,55.219624,L
110,1549.3501,52.114719,W
119,1568.6462,54.318939,W
99,1273.6563,23.592541,L
129,1482.2726,55.085033,W
118,1328.7484,37.708458,L
127,1482.8864,54.769756,W
122,1294.4097,34.573582,L
129,1414.6074,49.050621,W
110,1289.9048,33.152515,L
126,1506.5024,48.092655,W
96,1317.5961,27.664398,L
106,1283.9645,24.795959,L
139,1571.3142,54.24239,W
96,1499.1171,45.701817,L
104,1365.34,33.909348,W
95,1575.6052,54.558102,W
94,1363.6929,32.450211,L
125,1585.2839,55.630505,W
120,1574.5043,53.7938,L
118,1266.6973,23.472551,L
119,1401.725,36.742294,W
134,1346.011,40.947258,W
133,1491.2179,54.64505,L
108,1199.3323,25.630074,L
111,1316.9647,37.633205,W
122,1280.4888,24.629627,L
136,1570.0338,53.971798,W
109,1350.1533,31.03957,L
111,1552.5358,52.42374,W
106,1319.8031,37.515961,L
110,1486.4817,54.817131,W
125,1344.9803,41.627583,W
104,1363.6327,41.013599,L
131,1487.8202,55.55434,W
116,1275.5034,32.29792,L
110,1512.1626,49.168221,W
97,1574.7899,53.235806,L
93,1375.5758,35.115505,W
86,1578.1597,53.445396,L
123,1488.8812,44.974255,L
128,1589.7544,56.268471,W
131,1361.1384,34.171852,W
102,1403.1226,34.985882,L
136,1346.9666,32.14122,W
126,1265.2997,22.533737,L
111,1555.7225,52.71817,W
108,1311.9359,27.379063,L
127,1429.0088,49.508053,W
112,1289.4758,34.109283,L
93,1197.2161,24.556725,L
111,1357.2334,42.889969,W
121,1350.7472,40.148319,L
129,1496.3136,56.247822,W
101,1522.7849,49.567108,W
99,1571.9166,53.596043,L
108,1378.1526,34.023781,L
111,1566.3647,53.583588,W
102,1387.3707,35.817032,W
97,1278.606,24.033194,L
120,1558.7723,52.878868,W
112,1308.8861,27.223415,L
102,1433.5551,49.97868,W
92,1351.3796,40.520565,L
93,1185.1691,25.478985,W
83,1284.9296,33.057343,L
107,1319.0809,37.980766,W
106,1369.2804,42.540901,L
99,1488.3295,52.68557,L
120,1503.9313,58.237186,W
116,1267.01,31.725307,L
118,1317.9553,38.113853,W
103,1394.1829,36.331055,W
97,1386.1084,34.476521,L
131,1567.8175,54.008762,W
126,1358.0537,31.693275,L
118,1254.2125,22.3234,L
120,1307.2158,27.458677,W
95,1346.6792,39.663761,L
97,1274.5612,33.885662,W
110,1343.1295,41.086662,W
93,1323.6899,37.181705,L
112,1564.1676,52.430073,L
114,1481.8665,45.843044,W
127,1376.6998,37.768555,W
107,1572.3083,50.491901,L
107,1271.7938,23.499851,L
128,1596.7692,56.823132,W
110,1567.9486,52.871185,L
121,1560.4426,53.603638,W
105,1261.2754,31.070181,L
123,1352.0762,41.779732,W
98,1465.8246,49.533363,L
117,1314.7433,40.529106,W
106,1381.1362,35.812332,W
101,1490.2461,44.493511,L
93,1555.788,52.732891,W
87,1251.6897,22.063562,L
123,1282.7336,34.848316,W
94,1195.5375,24.639896,L
106,1526.7529,50.932892,W
88,1399.155,34.916748,L
113,1477.245,44.643803,W
109,1265.618,23.376198,L
107,1558.9252,53.458134,W
95,1353.5629,30.94319,L
102,1186.113,24.396645,L
120,1438.2555,50.254475,W
106,1346.7606,40.037819,L
110,1322.4146,38.469952,W
112,1365.9468,42.74073,W
111,1292.1581,34.652821,L
125,1478.6887,43.860142,L
130,1560.3627,53.58963,W
128,1540.4733,52.475159,W
106,1412.989,36.129597,L
104,1248.5525,21.320494,L
121,1264.1743,24.162382,W
101,1536.0192,49.451805,L
130,1602.9449,57.743217,W
102,1566.4985,52.866772,L
104,1394.1373,36.451614,W
100,1183.347,25.544498,W
96,1338.5067,38.312008,L
112,1367.8549,41.80545,L
126,1358.6843,42.71505,W
92,1327.0996,38.708069,W
91,1290.25,34.419811,L
111,1556.2542,50.935726,L
121,1525.6042,51.02005,W
112,1613.3599,57.24263,L
117,1567.8811,54.128117,W
92,1239.4492,21.031666,L
103,1385.4347,35.2859,W
111,1568.0286,53.849506,W
103,1397.2081,35.861565,L
105,1309.7386,26.690529,L
122,1345.9895,31.763441,W
90,1325.5878,37.546432,L
115,1441.0215,50.981995,W
102,1433.8073,49.176067,L
103,1367.6096,43.087029,W
112,1342.0756,40.818611,W
102,1358.9296,41.024586,L
135,1287.972,34.0182,L
140,1526.4362,58.575672,W
96,1235.8556,20.988338,L
97,1540.502,50.989208,W
126,1607.6661,57.410789,W
119,1394.6143,35.664974,L
134,1560.3168,55.176643,W
86,1400.3191,33.933945,L
101,1196.266,25.03023,L
107,1371.1635,43.68779,W
111,1448.3613,50.286198,L
120,1430.2534,49.880661,W
91,1254.6672,30.234274,L
98,1351.4844,41.917248,W
106,1471.1703,44.397583,W
104,1389.0283,34.756805,L
121,1584.8184,55.945251,W
97,1301.4603,25.923939,L
110,1190.5192,25.804529,W
105,1349.5208,39.91378,L
122,1284.0356,34.734444,W
114,1318.2479,36.817371,L
100,1541.3564,52.274448,W
93,1573.5748,52.908409,L
102,1383.8746,35.311829,W
101,1570.6224,53.335968,L
101,1476.324,41.231556,L
116,1273.2776,26.881966,W
117,1392.709,36.509296,W
114,1609.5714,56.685421,L
112,1293.075,25.438612,L
116,1235.3137,21.420918,W
113,1354.2678,32.806648,W
108,1375.8175,32.878849,L
101,1340.8923,40.659058,W
98,1311.2366,36.081051,L
120,1376.9103,45.29023,W
108,1359.9958,40.303123,L
113,1246.1558,31.790003,W
101,1437.2745,48.2911,L
113,1593.2037,56.169651,W
104,1400.8757,36.253204,L
101,1303.5347,26.289865,L
115,1565.2167,53.947342,W
112,1601.4047,56.867466,W
111,1541.0438,50.787956,L
108,1560.7501,53.171165,W
107,1364.6843,32.530968,L
109,1347.9996,41.641781,W
97,1392.3003,44.315952,L
117,1291.047,35.596294,W
112,1441.3402,49.447674,L
124,1329.3776,38.028172,L
128,1421.5051,48.950226,W
119,1287.6974,27.269791,W
110,1446.0669,39.133198,L
120,1240.6913,21.055107,L
134,1571.6576,54.37476,W
104,1199.1476,27.039375,W
89,1299.4335,34.213936,L
120,1344.6058,41.804398,W
102,1428.0138,47.495556,L
115,1432.9537,48.730675,L
136,1530.3726,59.179855,W
104,1539.0067,50.973431,W
101,1398.403,36.059044,L
88,1595.6765,56.554142,W
82,1554.1812,51.859753,L
115,1297.0938,26.997553,W
104,1307.714,26.558414,L
104,1361.943,32.210316,L
106,1563.4915,53.476368,W
119,1285.9558,36.059509,W
106,1304.1293,34.235199,L
100,1357.3688,40.453926,L
117,1322.8689,39.212021,W
122,1413.7001,47.82658,W
119,1382.9312,43.977959,L
127,1358.9196,41.074459,L
132,1261.9252,32.48592,W
100,1549.917,51.430687,L
104,1540.8839,51.40509,W
86,1300.0243,25.625505,L
119,1389.2804,36.369873,W
115,1426.0503,38.690304,L
118,1396.5258,36.4972,W
111,1599.9407,57.845303,W
101,1603.4418,55.547935,L
118,1566.6901,53.846249,W
107,1236.1484,20.744505,L
77,1365.401,32.299389,L
85,1576.2004,54.912685,W
114,1351.9598,40.281246,L
128,1379.6898,44.76585,W
89,1346.0438,40.750145,W
86,1286.1642,33.947361,L
110,1212.6252,26.786154,L
114,1303.9209,36.342693,W
124,1334.1938,39.843613,W
111,1268.8849,31.88275,L
108,1537.485,59.363312,W
105,1425.8413,48.509663,L
113,1400.759,37.238758,W
111,1421.817,37.944344,L
114,1304.7834,28.092627,W
